PropertyAuctionId,BranchId,DistrictId,CityId,SectorId,AssetId,FlatCost,ReceivedAmount,BalanceAmount,PurchaserID,IsActive,IsDeleted,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy,CompanyId
376366,3192,278,3193,935,158435,100000,20000,80000,175899,1,0,,1,,,544
365545,3205,291,3252,702,147614,100000,20000,80000,165078,1,0,,1,,,544
373669,3194,280,3200,688,155738,100000,20000,80000,173202,1,0,,1,,,544
365906,3212,298,3276,688,147975,100000,20000,80000,165439,1,0,,1,,,544
370995,3192,278,3193,847,153064,100000,20000,80000,170528,1,0,,1,,,544
371631,3213,299,3279,686,153700,100000,20000,80000,171164,1,0,,1,,,544
373503,3212,298,3276,684,155572,100000,10000,90000,173036,1,0,,1,,,544
378349,3205,291,3252,698,160418,100000,20000,80000,177882,1,0,,1,,,544
380051,3205,291,3252,698,162120,100000,20000,80000,179584,1,0,,1,,,544
374714,3194,280,3200,681,156783,100000,20000,80000,174247,1,0,,1,,,544
369130,3208,294,3264,690,151199,100000,20000,80000,168663,1,0,,1,,,544
369230,3213,299,3279,690,151299,100000,20000,80000,168763,1,0,,1,,,544
373117,3205,291,3252,686,155186,100000,20000,80000,172650,1,0,,1,,,544
380237,3207,293,3259,693,162306,100000,20000,80000,179770,1,0,,1,,,544
378165,3205,291,3252,701,160234,100000,20000,80000,177698,1,0,,1,,,544
373851,3206,292,3257,684,155920,100000,20000,80000,173384,1,0,,1,,,544
372983,3205,291,3252,701,155052,100000,20000,80000,172516,1,0,,1,,,544
380096,3208,294,3264,683,162165,100000,20000,80000,179629,1,0,,1,,,544
370645,3208,294,3264,681,152714,100000,20000,80000,170178,1,0,,1,,,544
375055,3212,298,3276,921,157124,100000,20000,80000,174588,1,0,,1,,,544
375221,3192,278,3193,700,157290,100000,20000,80000,174754,1,0,,1,,,544
368364,3194,280,3200,684,150433,100000,10000,90000,167897,1,0,,1,,,544
371815,3201,287,3233,692,153884,100000,20000,80000,171348,1,0,,1,,,544
377427,3205,291,3252,681,159496,100000,20000,80000,176960,1,0,,1,,,544
367792,3207,293,3259,693,149861,100000,20000,80000,167325,1,0,,1,,,544
372917,3197,283,3215,685,154986,100000,20000,80000,172450,1,0,,1,,,544
375282,3212,298,3276,768,157351,100000,20000,80000,174815,1,0,,1,,,544
370202,3212,298,3276,696,152271,100000,20000,80000,169735,1,0,,1,,,544
375323,3213,299,3279,691,157392,100000,10000,90000,174856,1,0,,1,,,544
366767,3197,283,3215,694,148836,100000,20000,80000,166300,1,0,,1,,,544
372642,3205,291,3252,700,154711,100000,20000,80000,172175,1,0,,1,,,544
373142,3197,283,3215,695,155211,100000,40000,60000,172675,1,0,,1,,,544
378231,3202,288,3238,688,160300,100000,20000,80000,177764,1,0,,1,,,544
378683,3208,294,3264,684,160752,100000,20000,80000,178216,1,0,,1,,,544
380144,3208,294,3264,684,162213,100000,20000,80000,179677,1,0,,1,,,544
372224,3208,294,3264,692,154293,100000,20000,80000,171757,1,0,,1,,,544
368421,3205,291,3252,686,150490,100000,10000,90000,167954,1,0,,1,,,544
365413,3202,288,3238,682,147482,100000,20000,80000,164946,1,0,,1,,,544
367244,3208,294,3264,704,149313,100000,20000,80000,166777,1,0,,1,,,544
370993,3194,280,3200,691,153062,100000,20000,80000,170526,1,0,,1,,,544
372558,3194,280,3200,686,154627,100000,20000,80000,172091,1,0,,1,,,544
377806,3201,287,3233,700,159875,100000,10000,90000,177339,1,0,,1,,,544
371788,3194,280,3200,687,153857,100000,10000,90000,171321,1,0,,1,,,544
373399,3194,280,3200,701,155468,100000,20000,80000,172932,1,0,,1,,,544
378045,3205,291,3252,688,160114,100000,20000,80000,177578,1,0,,1,,,544
368589,3202,288,3238,703,150658,100000,20000,80000,168122,1,0,,1,,,544
366908,3206,292,3257,691,148977,100000,20000,80000,166441,1,0,,1,,,544
370793,3205,291,3252,690,152862,100000,20000,80000,170326,1,0,,1,,,544
373862,3205,291,3252,684,155931,100000,20000,80000,173395,1,0,,1,,,544
367142,3194,280,3200,692,149211,100000,10000,90000,166675,1,0,,1,,,544
376043,3205,291,3252,684,158112,100000,20000,80000,175576,1,0,,1,,,544
367319,3201,287,3233,688,149388,100000,10000,90000,166852,1,0,,1,,,544
373269,3205,291,3252,702,155338,100000,20000,80000,172802,1,0,,1,,,544
380044,3194,280,3200,692,162113,100000,10000,90000,179577,1,0,,1,,,544
365770,3205,291,3252,690,147839,100000,20000,80000,165303,1,0,,1,,,544
375196,3194,280,3200,684,157265,100000,20000,80000,174729,1,0,,1,,,544
378179,3192,278,3193,935,160248,100000,20000,80000,177712,1,0,,1,,,544
378070,3212,298,3276,696,160139,100000,20000,80000,177603,1,0,,1,,,544
365910,3194,280,3200,690,147979,100000,10000,90000,165443,1,0,,1,,,544
377142,3194,280,3200,702,159211,100000,20000,80000,176675,1,0,,1,,,544
369101,3205,291,3252,688,151170,100000,20000,80000,168634,1,0,,1,,,544
376389,3212,298,3276,706,158458,100000,20000,80000,175922,1,0,,1,,,544
368665,3197,283,3215,681,150734,100000,20000,80000,168198,1,0,,1,,,544
375484,3205,291,3252,685,157553,100000,20000,80000,175017,1,0,,1,,,544
378410,3205,291,3252,699,160479,100000,20000,80000,177943,1,0,,1,,,544
378896,3205,291,3252,681,160965,100000,20000,80000,178429,1,0,,1,,,544
379797,3205,291,3252,683,161866,100000,10000,90000,179330,1,0,,1,,,544
369637,3212,298,3276,685,151706,100000,20000,80000,169170,1,0,,1,,,544
375603,3194,280,3200,696,157672,100000,20000,80000,175136,1,0,,1,,,544
376439,3205,291,3252,681,158508,100000,20000,80000,175972,1,0,,1,,,544
373913,3212,298,3276,708,155982,100000,20000,80000,173446,1,0,,1,,,544
376607,3208,294,3264,709,158676,100000,20000,80000,176140,1,0,,1,,,544
372327,3206,292,3257,685,154396,100000,20000,80000,171860,1,0,,1,,,544
378060,3212,298,3276,702,160129,100000,20000,80000,177593,1,0,,1,,,544
380215,3197,283,3215,688,162284,100000,20000,80000,179748,1,0,,1,,,544
371526,3199,285,3221,685,153595,100000,20000,80000,171059,1,0,,1,,,544
373081,3194,280,3200,682,155150,100000,20000,80000,172614,1,0,,1,,,544
378929,3212,298,3276,710,160998,100000,20000,80000,178462,1,0,,1,,,544
369811,3192,278,3193,687,151880,100000,20000,80000,169344,1,0,,1,,,544
374976,3194,280,3200,695,157045,100000,20000,80000,174509,1,0,,1,,,544
369426,3205,291,3252,689,151495,100000,20000,80000,168959,1,0,,1,,,544
377752,3212,298,3276,692,159821,100000,20000,80000,177285,1,0,,1,,,544
371366,3205,291,3252,690,153435,100000,10000,90000,170899,1,0,,1,,,544
373604,3194,280,3200,701,155673,100000,10000,90000,173137,1,0,,1,,,544
372068,3205,291,3252,686,154137,100000,20000,80000,171601,1,0,,1,,,544
368694,3208,294,3264,685,150763,100000,20000,80000,168227,1,0,,1,,,544
369262,3213,299,3279,692,151331,100000,10000,90000,168795,1,0,,1,,,544
368258,3206,292,3257,685,150327,100000,20000,80000,167791,1,0,,1,,,544
376882,3212,298,3276,688,158951,100000,20000,80000,176415,1,0,,1,,,544
380424,3194,280,3200,685,162493,100000,20000,80000,179957,1,0,,1,,,544
369594,3202,288,3238,692,151663,100000,20000,80000,169127,1,0,,1,,,544
377316,3205,291,3252,690,159385,100000,20000,80000,176849,1,0,,1,,,544
371868,3199,285,3221,698,153937,100000,20000,80000,171401,1,0,,1,,,544
370362,3205,291,3252,684,152431,100000,20000,80000,169895,1,0,,1,,,544
370630,3212,298,3276,694,152699,100000,20000,80000,170163,1,0,,1,,,544
373972,3194,280,3200,681,156041,100000,10000,90000,173505,1,0,,1,,,544
376348,3205,291,3252,682,158417,100000,20000,80000,175881,1,0,,1,,,544
367056,3205,291,3252,682,149125,100000,20000,80000,166589,1,0,,1,,,544
366067,3197,283,3215,681,148136,100000,40000,60000,165600,1,0,,1,,,544
367203,3205,291,3252,686,149272,100000,20000,80000,166736,1,0,,1,,,544
367922,3208,294,3264,692,149991,100000,20000,80000,167455,1,0,,1,,,544
373321,3200,286,3229,685,155390,100000,20000,80000,172854,1,0,,1,,,544
380058,3194,280,3200,686,162127,100000,20000,80000,179591,1,0,,1,,,544
372268,3202,288,3238,682,154337,100000,40000,60000,171801,1,0,,1,,,544
367222,3206,292,3257,689,149291,100000,20000,80000,166755,1,0,,1,,,544
369260,3194,280,3200,683,151329,100000,10000,90000,168793,1,0,,1,,,544
374074,3208,294,3264,707,156143,100000,20000,80000,173607,1,0,,1,,,544
374493,3192,278,3193,974,156562,100000,20000,80000,174026,1,0,,1,,,544
378364,3207,293,3259,683,160433,100000,20000,80000,177897,1,0,,1,,,544
380529,3212,298,3276,700,162598,100000,20000,80000,180062,1,0,,1,,,544
375199,3205,291,3252,700,157268,100000,20000,80000,174732,1,0,,1,,,544
377429,3205,291,3252,682,159498,100000,20000,80000,176962,1,0,,1,,,544
375082,3205,291,3252,696,157151,100000,20000,80000,174615,1,0,,1,,,544
367201,3194,280,3200,684,149270,100000,10000,90000,166734,1,0,,1,,,544
370143,3199,285,3221,692,152212,100000,20000,80000,169676,1,0,,1,,,544
373474,3205,291,3252,691,155543,100000,20000,80000,173007,1,0,,1,,,544
378288,3194,280,3200,688,160357,100000,10000,90000,177821,1,0,,1,,,544
367160,3202,288,3238,690,149229,100000,20000,80000,166693,1,0,,1,,,544
376484,3207,293,3259,693,158553,100000,20000,80000,176017,1,0,,1,,,544
367335,3213,299,3279,688,149404,100000,20000,80000,166868,1,0,,1,,,544
369430,3199,285,3221,693,151499,100000,20000,80000,168963,1,0,,1,,,544
378599,3194,280,3200,686,160668,100000,20000,80000,178132,1,0,,1,,,544
367635,3205,291,3252,684,149704,100000,20000,80000,167168,1,0,,1,,,544
369639,3212,298,3276,688,151708,100000,20000,80000,169172,1,0,,1,,,544
376427,3205,291,3252,690,158496,100000,20000,80000,175960,1,0,,1,,,544
372474,3205,291,3252,688,154543,100000,20000,80000,172007,1,0,,1,,,544
369498,3208,294,3264,681,151567,100000,20000,80000,169031,1,0,,1,,,544
370477,3212,298,3276,700,152546,100000,20000,80000,170010,1,0,,1,,,544
379267,3212,298,3276,704,161336,100000,10000,90000,178800,1,0,,1,,,544
379742,3194,280,3200,681,161811,100000,20000,80000,179275,1,0,,1,,,544
380046,3194,280,3200,685,162115,100000,10000,90000,179579,1,0,,1,,,544
367476,3208,294,3264,683,149545,100000,20000,80000,167009,1,0,,1,,,544
368512,3207,293,3259,692,150581,100000,20000,80000,168045,1,0,,1,,,544
375139,3212,298,3276,684,157208,100000,20000,80000,174672,1,0,,1,,,544
366408,3192,278,3193,683,148477,100000,20000,80000,165941,1,0,,1,,,544
372731,3213,299,3279,690,154800,100000,20000,80000,172264,1,0,,1,,,544
374464,3205,291,3252,681,156533,100000,20000,80000,173997,1,0,,1,,,544
375600,3208,294,3264,687,157669,100000,10000,90000,175133,1,0,,1,,,544
367317,3208,294,3264,682,149386,100000,20000,80000,166850,1,0,,1,,,544
371293,3208,294,3264,703,153362,100000,20000,80000,170826,1,0,,1,,,544
379610,3212,298,3276,687,161679,100000,20000,80000,179143,1,0,,1,,,544
370627,3205,291,3252,686,152696,100000,20000,80000,170160,1,0,,1,,,544
376936,3205,291,3252,681,159005,100000,20000,80000,176469,1,0,,1,,,544
376977,3202,288,3238,699,159046,100000,20000,80000,176510,1,0,,1,,,544
375498,3202,288,3238,700,157567,100000,20000,80000,175031,1,0,,1,,,544
369480,3194,280,3200,696,151549,100000,20000,80000,169013,1,0,,1,,,544
374703,3208,294,3264,685,156772,100000,20000,80000,174236,1,0,,1,,,544
367676,3212,298,3276,682,149745,100000,20000,80000,167209,1,0,,1,,,544
367444,3208,294,3264,708,149513,100000,20000,80000,166977,1,0,,1,,,544
368653,3194,280,3200,692,150722,100000,20000,80000,168186,1,0,,1,,,544
374603,3205,291,3252,686,156672,100000,20000,80000,174136,1,0,,1,,,544
378383,3202,288,3238,699,160452,100000,20000,80000,177916,1,0,,1,,,544
367597,3202,288,3238,702,149666,100000,20000,80000,167130,1,0,,1,,,544
373881,3212,298,3276,708,155950,100000,20000,80000,173414,1,0,,1,,,544
367028,3205,291,3252,693,149097,100000,20000,80000,166561,1,0,,1,,,544
377992,3194,280,3200,688,160061,100000,20000,80000,177525,1,0,,1,,,544
372544,3205,291,3252,683,154613,100000,10000,90000,172077,1,0,,1,,,544
365643,3194,280,3200,694,147712,100000,20000,80000,165176,1,0,,1,,,544
378646,3201,287,3233,693,160715,100000,10000,90000,178179,1,0,,1,,,544
374017,3194,280,3200,681,156086,100000,20000,80000,173550,1,0,,1,,,544
375888,3208,294,3264,709,157957,100000,20000,80000,175421,1,0,,1,,,544
378361,3202,288,3238,702,160430,100000,20000,80000,177894,1,0,,1,,,544
379529,3205,291,3252,684,161598,100000,20000,80000,179062,1,0,,1,,,544
369772,3205,291,3252,688,151841,100000,20000,80000,169305,1,0,,1,,,544
377507,3205,291,3252,700,159576,100000,20000,80000,177040,1,0,,1,,,544
380400,3194,280,3200,696,162469,100000,10000,90000,179933,1,0,,1,,,544
368432,3205,291,3252,690,150501,100000,20000,80000,167965,1,0,,1,,,544
377275,3208,294,3264,681,159344,100000,20000,80000,176808,1,0,,1,,,544
378560,3205,291,3252,682,160629,100000,20000,80000,178093,1,0,,1,,,544
376807,3197,283,3215,694,158876,100000,20000,80000,176340,1,0,,1,,,544
371944,3200,286,3230,686,154013,100000,20000,80000,171477,1,0,,1,,,544
370137,3207,293,3259,693,152206,100000,20000,80000,169670,1,0,,1,,,544
373649,3205,291,3252,702,155718,100000,20000,80000,173182,1,0,,1,,,544
376320,3212,298,3276,689,158389,100000,20000,80000,175853,1,0,,1,,,544
373662,3194,280,3200,691,155731,100000,20000,80000,173195,1,0,,1,,,544
376574,3212,298,3276,774,158643,100000,20000,80000,176107,1,0,,1,,,544
367746,3199,285,3221,702,149815,100000,20000,80000,167279,1,0,,1,,,544
367865,3212,298,3276,693,149934,100000,20000,80000,167398,1,0,,1,,,544
377257,3194,280,3200,696,159326,100000,20000,80000,176790,1,0,,1,,,544
366379,3212,298,3276,684,148448,100000,20000,80000,165912,1,0,,1,,,544
374517,3194,280,3200,693,156586,100000,20000,80000,174050,1,0,,1,,,544
375203,3194,280,3200,687,157272,100000,20000,80000,174736,1,0,,1,,,544
380333,3208,294,3264,681,162402,100000,20000,80000,179866,1,0,,1,,,544
369343,3212,298,3276,695,151412,100000,20000,80000,168876,1,0,,1,,,544
373872,3208,294,3264,709,155941,100000,20000,80000,173405,1,0,,1,,,544
369877,3213,299,3279,684,151946,100000,10000,90000,169410,1,0,,1,,,544
369064,3208,294,3264,692,151133,100000,20000,80000,168597,1,0,,1,,,544
365822,3212,298,3276,684,147891,100000,20000,80000,165355,1,0,,1,,,544
368194,3208,294,3264,708,150263,100000,20000,80000,167727,1,0,,1,,,544
371336,3212,298,3276,708,153405,100000,20000,80000,170869,1,0,,1,,,544
367594,3205,291,3252,690,149663,100000,20000,80000,167127,1,0,,1,,,544
368762,3205,291,3252,697,150831,100000,20000,80000,168295,1,0,,1,,,544
370909,3208,294,3264,692,152978,100000,20000,80000,170442,1,0,,1,,,544
371981,3194,280,3200,684,154050,100000,20000,80000,171514,1,0,,1,,,544
374487,3213,299,3279,682,156556,100000,10000,90000,174020,1,0,,1,,,544
379524,3194,280,3200,690,161593,100000,10000,90000,179057,1,0,,1,,,544
376118,3212,298,3276,835,158187,100000,20000,80000,175651,1,0,,1,,,544
380028,3212,298,3276,686,162097,100000,20000,80000,179561,1,0,,1,,,544
365620,3202,288,3238,703,147689,100000,10000,90000,165153,1,0,,1,,,544
369709,3194,280,3200,702,151778,100000,20000,80000,169242,1,0,,1,,,544
366365,3205,291,3252,690,148434,100000,20000,80000,165898,1,0,,1,,,544
373844,3208,294,3264,692,155913,100000,20000,80000,173377,1,0,,1,,,544
377931,3212,298,3276,707,160000,100000,20000,80000,177464,1,0,,1,,,544
378458,3206,292,3257,695,160527,100000,20000,80000,177991,1,0,,1,,,544
369657,3212,298,3276,691,151726,100000,20000,80000,169190,1,0,,1,,,544
369116,3194,280,3200,681,151185,100000,20000,80000,168649,1,0,,1,,,544
368923,3194,280,3200,686,150992,100000,20000,80000,168456,1,0,,1,,,544
367376,3194,280,3200,684,149445,100000,20000,80000,166909,1,0,,1,,,544
370686,3208,294,3264,696,152755,100000,20000,80000,170219,1,0,,1,,,544
376868,3197,283,3215,975,158937,100000,20000,80000,176401,1,0,,1,,,544
378215,3194,280,3200,693,160284,100000,10000,90000,177748,1,0,,1,,,544
380521,3200,286,3230,682,162590,100000,20000,80000,180054,1,0,,1,,,544
378508,3201,287,3233,684,160577,100000,20000,80000,178041,1,0,,1,,,544
380444,3212,298,3276,708,162513,100000,20000,80000,179977,1,0,,1,,,544
374503,3205,291,3252,682,156572,100000,20000,80000,174036,1,0,,1,,,544
375232,3206,292,3257,682,157301,100000,20000,80000,174765,1,0,,1,,,544
367910,3202,288,3238,683,149979,100000,20000,80000,167443,1,0,,1,,,544
378140,3206,292,3257,682,160209,100000,20000,80000,177673,1,0,,1,,,544
369180,3194,280,3200,681,151249,100000,20000,80000,168713,1,0,,1,,,544
367115,3194,280,3200,697,149184,100000,20000,80000,166648,1,0,,1,,,544
377113,3205,291,3252,683,159182,100000,30000,70000,176646,1,0,,1,,,544
370252,3201,287,3233,702,152321,100000,20000,80000,169785,1,0,,1,,,544
378681,3192,278,3193,962,160750,100000,10000,90000,178214,1,0,,1,,,544
366115,3197,283,3215,693,148184,100000,20000,80000,165648,1,0,,1,,,544
366708,3212,298,3276,683,148777,100000,20000,80000,166241,1,0,,1,,,544
369891,3194,280,3200,685,151960,100000,20000,80000,169424,1,0,,1,,,544
371118,3208,294,3264,698,153187,100000,20000,80000,170651,1,0,,1,,,544
373980,3212,298,3276,706,156049,100000,20000,80000,173513,1,0,,1,,,544
375938,3202,288,3238,689,158007,100000,20000,80000,175471,1,0,,1,,,544
368133,3202,288,3238,697,150202,100000,20000,80000,167666,1,0,,1,,,544
377174,3199,285,3221,685,159243,100000,20000,80000,176707,1,0,,1,,,544
375588,3202,288,3238,701,157657,100000,20000,80000,175121,1,0,,1,,,544
376906,3206,292,3257,699,158975,100000,20000,80000,176439,1,0,,1,,,544
375220,3208,294,3264,690,157289,100000,20000,80000,174753,1,0,,1,,,544
375185,3206,292,3257,681,157254,100000,20000,80000,174718,1,0,,1,,,544
365560,3194,280,3200,687,147629,100000,20000,80000,165093,1,0,,1,,,544
371877,3213,299,3279,701,153946,100000,20000,80000,171410,1,0,,1,,,544
375985,3206,292,3257,688,158054,100000,20000,80000,175518,1,0,,1,,,544
378392,3199,285,3221,700,160461,100000,20000,80000,177925,1,0,,1,,,544
371340,3202,288,3238,866,153409,100000,20000,80000,170873,1,0,,1,,,544
374548,3205,291,3252,702,156617,100000,20000,80000,174081,1,0,,1,,,544
365707,3197,283,3215,692,147776,100000,20000,80000,165240,1,0,,1,,,544
373281,3205,291,3252,684,155350,100000,20000,80000,172814,1,0,,1,,,544
374317,3208,294,3264,699,156386,100000,20000,80000,173850,1,0,,1,,,544
373931,3205,291,3252,684,156000,100000,20000,80000,173464,1,0,,1,,,544
372862,3194,280,3200,693,154931,100000,20000,80000,172395,1,0,,1,,,544
374181,3202,288,3238,692,156250,100000,20000,80000,173714,1,0,,1,,,544
366511,3205,291,3252,686,148580,100000,20000,80000,166044,1,0,,1,,,544
378510,3208,294,3264,688,160579,100000,10000,90000,178043,1,0,,1,,,544
365475,3194,280,3200,681,147544,100000,20000,80000,165008,1,0,,1,,,544
366897,3194,280,3200,693,148966,100000,10000,90000,166430,1,0,,1,,,544
369977,3205,291,3252,685,152046,100000,20000,80000,169510,1,0,,1,,,544
371834,3205,291,3252,683,153903,100000,20000,80000,171367,1,0,,1,,,544
369528,3205,291,3252,681,151597,100000,20000,80000,169061,1,0,,1,,,544
370547,3202,288,3238,863,152616,100000,20000,80000,170080,1,0,,1,,,544
378686,3199,285,3221,690,160755,100000,20000,80000,178219,1,0,,1,,,544
378386,3208,294,3264,683,160455,100000,20000,80000,177919,1,0,,1,,,544
378420,3208,294,3264,699,160489,100000,20000,80000,177953,1,0,,1,,,544
380607,3202,288,3238,699,162676,100000,10000,90000,180140,1,0,,1,,,544
374710,3194,280,3200,681,156779,100000,20000,80000,174243,1,0,,1,,,544
370096,3194,280,3200,685,152165,100000,10000,90000,169629,1,0,,1,,,544
371063,3192,278,3193,935,153132,100000,20000,80000,170596,1,0,,1,,,544
372467,3212,298,3276,690,154536,100000,10000,90000,172000,1,0,,1,,,544
369419,3205,291,3252,697,151488,100000,20000,80000,168952,1,0,,1,,,544
372009,3207,293,3259,694,154078,100000,20000,80000,171542,1,0,,1,,,544
377307,3212,298,3276,681,159376,100000,20000,80000,176840,1,0,,1,,,544
372627,3194,280,3200,685,154696,100000,20000,80000,172160,1,0,,1,,,544
375620,3197,283,3215,695,157689,100000,20000,80000,175153,1,0,,1,,,544
368533,3205,291,3252,682,150602,100000,20000,80000,168066,1,0,,1,,,544
372644,3206,292,3257,687,154713,100000,20000,80000,172177,1,0,,1,,,544
379396,3208,294,3264,704,161465,100000,20000,80000,178929,1,0,,1,,,544
368568,3208,294,3264,709,150637,100000,20000,80000,168101,1,0,,1,,,544
370086,3194,280,3200,682,152155,100000,20000,80000,169619,1,0,,1,,,544
369018,3197,283,3215,681,151087,100000,20000,80000,168551,1,0,,1,,,544
380015,3205,291,3252,700,162084,100000,20000,80000,179548,1,0,,1,,,544
371458,3194,280,3200,689,153527,100000,20000,80000,170991,1,0,,1,,,544
378411,3205,291,3252,685,160480,100000,20000,80000,177944,1,0,,1,,,544
365474,3192,278,3193,703,147543,100000,20000,80000,165007,1,0,,1,,,544
368433,3205,291,3252,684,150502,100000,20000,80000,167966,1,0,,1,,,544
374099,3200,286,3230,696,156168,100000,20000,80000,173632,1,0,,1,,,544
375417,3208,294,3264,711,157486,100000,20000,80000,174950,1,0,,1,,,544
369200,3205,291,3252,681,151269,100000,20000,80000,168733,1,0,,1,,,544
374249,3205,291,3252,683,156318,100000,20000,80000,173782,1,0,,1,,,544
379914,3205,291,3252,688,161983,100000,20000,80000,179447,1,0,,1,,,544
378928,3205,291,3252,684,160997,100000,20000,80000,178461,1,0,,1,,,544
372426,3207,293,3259,684,154495,100000,20000,80000,171959,1,0,,1,,,544
366697,3192,278,3193,689,148766,100000,20000,80000,166230,1,0,,1,,,544
378829,3212,298,3276,696,160898,100000,20000,80000,178362,1,0,,1,,,544
366461,3192,278,3193,935,148530,100000,20000,80000,165994,1,0,,1,,,544
367332,3205,291,3252,697,149401,100000,20000,80000,166865,1,0,,1,,,544
371523,3205,291,3252,686,153592,100000,20000,80000,171056,1,0,,1,,,544
371958,3202,288,3238,703,154027,100000,20000,80000,171491,1,0,,1,,,544
372394,3208,294,3264,706,154463,100000,20000,80000,171927,1,0,,1,,,544
377524,3194,280,3200,685,159593,100000,10000,90000,177057,1,0,,1,,,544
378314,3205,291,3252,682,160383,100000,20000,80000,177847,1,0,,1,,,544
366389,3213,299,3279,681,148458,100000,20000,80000,165922,1,0,,1,,,544
378757,3192,278,3193,684,160826,100000,20000,80000,178290,1,0,,1,,,544
376817,3197,283,3215,695,158886,100000,20000,80000,176350,1,0,,1,,,544
377903,3200,286,3230,694,159972,100000,20000,80000,177436,1,0,,1,,,544
370165,3208,294,3264,685,152234,100000,20000,80000,169698,1,0,,1,,,544
367450,3212,298,3276,939,149519,100000,10000,90000,166983,1,0,,1,,,544
370558,3194,280,3200,696,152627,100000,20000,80000,170091,1,0,,1,,,544
372909,3212,298,3276,705,154978,100000,20000,80000,172442,1,0,,1,,,544
375331,3201,287,3233,693,157400,100000,10000,90000,174864,1,0,,1,,,544
376996,3212,298,3276,711,159065,100000,10000,90000,176529,1,0,,1,,,544
373116,3192,278,3193,944,155185,100000,20000,80000,172649,1,0,,1,,,544
371987,3212,298,3276,704,154056,100000,20000,80000,171520,1,0,,1,,,544
378657,3197,283,3215,694,160726,100000,20000,80000,178190,1,0,,1,,,544
370962,3194,280,3200,681,153031,100000,30000,70000,170495,1,0,,1,,,544
366445,3208,294,3264,687,148514,100000,20000,80000,165978,1,0,,1,,,544
378677,3194,280,3200,691,160746,100000,10000,90000,178210,1,0,,1,,,544
374165,3192,278,3193,944,156234,100000,20000,80000,173698,1,0,,1,,,544
374883,3205,291,3252,686,156952,100000,20000,80000,174416,1,0,,1,,,544
372011,3212,298,3276,691,154080,100000,20000,80000,171544,1,0,,1,,,544
377190,3212,298,3276,691,159259,100000,20000,80000,176723,1,0,,1,,,544
367631,3194,280,3200,697,149700,100000,20000,80000,167164,1,0,,1,,,544
375569,3194,280,3200,701,157638,100000,20000,80000,175102,1,0,,1,,,544
365473,3194,280,3200,684,147542,100000,20000,80000,165006,1,0,,1,,,544
369153,3197,283,3215,681,151222,100000,20000,80000,168686,1,0,,1,,,544
378612,3206,292,3257,687,160681,100000,20000,80000,178145,1,0,,1,,,544
380016,3208,294,3264,684,162085,100000,20000,80000,179549,1,0,,1,,,544
374050,3202,288,3238,766,156119,100000,20000,80000,173583,1,0,,1,,,544
376754,3194,280,3200,691,158823,100000,10000,90000,176287,1,0,,1,,,544
377440,3213,299,3279,695,159509,100000,20000,80000,176973,1,0,,1,,,544
367145,3208,294,3264,690,149214,100000,20000,80000,166678,1,0,,1,,,544
366595,3212,298,3276,688,148664,100000,20000,80000,166128,1,0,,1,,,544
367866,3208,294,3264,710,149935,100000,10000,90000,167399,1,0,,1,,,544
366630,3197,283,3215,681,148699,100000,20000,80000,166163,1,0,,1,,,544
367413,3213,299,3279,682,149482,100000,20000,80000,166946,1,0,,1,,,544
374701,3208,294,3264,696,156770,100000,20000,80000,174234,1,0,,1,,,544
378295,3194,280,3200,684,160364,100000,20000,80000,177828,1,0,,1,,,544
371810,3207,293,3259,683,153879,100000,20000,80000,171343,1,0,,1,,,544
373932,3208,294,3264,685,156001,100000,20000,80000,173465,1,0,,1,,,544
368802,3199,285,3221,684,150871,100000,20000,80000,168335,1,0,,1,,,544
378044,3208,294,3264,700,160113,100000,20000,80000,177577,1,0,,1,,,544
379663,3194,280,3200,697,161732,100000,20000,80000,179196,1,0,,1,,,544
372880,3206,292,3257,685,154949,100000,20000,80000,172413,1,0,,1,,,544
371122,3208,294,3264,700,153191,100000,20000,80000,170655,1,0,,1,,,544
377156,3205,291,3252,686,159225,100000,20000,80000,176689,1,0,,1,,,544
368318,3205,291,3252,690,150387,100000,20000,80000,167851,1,0,,1,,,544
373331,3199,285,3221,694,155400,100000,20000,80000,172864,1,0,,1,,,544
380050,3205,291,3252,685,162119,100000,10000,90000,179583,1,0,,1,,,544
373095,3208,294,3264,690,155164,100000,20000,80000,172628,1,0,,1,,,544
374217,3194,280,3200,686,156286,100000,20000,80000,173750,1,0,,1,,,544
365410,3208,294,3264,710,147479,100000,20000,80000,164943,1,0,,1,,,544
374648,3205,291,3252,700,156717,100000,20000,80000,174181,1,0,,1,,,544
374867,3201,287,3233,681,156936,100000,20000,80000,174400,1,0,,1,,,544
378996,3194,280,3200,1035,161065,100000,10000,90000,178529,1,0,,1,,,544
371459,3194,280,3200,684,153528,100000,20000,80000,170992,1,0,,1,,,544
378760,3200,286,3230,682,160829,100000,10000,90000,178293,1,0,,1,,,544
371259,3206,292,3257,683,153328,100000,20000,80000,170792,1,0,,1,,,544
375353,3208,294,3264,692,157422,100000,20000,80000,174886,1,0,,1,,,544
378261,3201,287,3233,687,160330,100000,10000,90000,177794,1,0,,1,,,544
366529,3199,285,3221,689,148598,100000,20000,80000,166062,1,0,,1,,,544
370287,3208,294,3264,684,152356,100000,20000,80000,169820,1,0,,1,,,544
373298,3208,294,3264,699,155367,100000,20000,80000,172831,1,0,,1,,,544
