id,asset_number,total_paid_amount,receipt_number,BranchId,DistrictId,CityId,SectorId,IsActive,IsDeleted,created_date,CreatedBy,ModifiedDate,ModifiedBy,CompanyId
1036315,148314,2222,4.40027E+12,3202,288,3238,863,1,0,07-04-2025,,,,544
1036337,149749,6666,2.20027E+12,3205,291,3252,686,1,0,07-04-2025,,,,544
1036388,148178,2222,4.40027E+12,3194,280,3200,695,1,0,07-04-2025,,,,544
1036468,160664,5000,2.20027E+12,3212,298,3276,707,1,0,07-04-2025,,,,544
1036474,154862,2222,2.20027E+12,3208,294,3264,701,1,0,07-04-2025,,,,544
1036609,155083,2222,4.40027E+12,3194,280,3200,686,1,0,07-04-2025,,,,544
1036630,148313,2222,2.20027E+12,3207,293,3259,687,1,0,07-04-2025,,,,544
1036631,148313,2222,2.20027E+12,3207,293,3259,687,1,0,07-04-2025,,,,544
1036676,158156,2222,2.20027E+12,3208,294,3264,685,1,0,07-04-2025,,,,544
1036694,158191,2222,2.20027E+12,3201,287,3233,694,1,0,07-04-2025,,,,544
1036856,158809,2222,2.20027E+12,3212,298,3276,685,1,0,07-04-2025,,,,544
1036860,153676,2222,4.40027E+12,3208,294,3264,688,1,0,07-04-2025,,,,544
905422,150985,2222,2.20025E+12,3205,291,3252,702,1,0,01-01-2025,,,,544
1074739,158074,6666,4.40028E+12,3192,278,3193,944,1,0,16-06-2025,,,,544
1074741,161882,2222,2.20028E+12,3205,291,3252,684,1,0,16-06-2025,,,,544
1074758,155666,2222,2.20028E+12,3212,298,3276,706,1,0,16-06-2025,,,,544
1074924,156888,2222,4.40028E+12,3200,286,3230,686,1,0,17-06-2025,,,,544
1074928,162300,2222,2.20028E+12,3194,280,3200,1047,1,0,17-06-2025,,,,544
1074987,152489,3000,4.40028E+12,3208,294,3264,708,1,0,17-06-2025,,,,544
1075022,153943,2222,2.20028E+12,3192,278,3193,935,1,0,17-06-2025,,,,544
1075080,156719,2222,2.20028E+12,3212,298,3276,688,1,0,17-06-2025,,,,544
1075134,152372,2222,4.40028E+12,3194,280,3200,692,1,0,17-06-2025,,,,544
1075146,157005,2222,4.40028E+12,3202,288,3238,708,1,0,17-06-2025,,,,544
1075147,152708,2222,4.40028E+12,3194,280,3200,698,1,0,17-06-2025,,,,544
1075293,150818,2222,4.40028E+12,3205,291,3252,683,1,0,18-06-2025,,,,544
1075329,148128,2222,4.40028E+12,3208,294,3264,685,1,0,18-06-2025,,,,544
1075389,162318,2222,2.20028E+12,3208,294,3264,707,1,0,18-06-2025,,,,544
1075392,155784,2222,4.40028E+12,3212,298,3276,692,1,0,18-06-2025,,,,544
1075538,152490,5000,2.20028E+12,3205,291,3252,684,1,0,18-06-2025,,,,544
1075556,151807,2222,2.20028E+12,3212,298,3276,835,1,0,18-06-2025,,,,544
1075602,149417,2222,2.20028E+12,3202,288,3238,693,1,0,18-06-2025,,,,544
1075801,150217,2222,4.40028E+12,3194,280,3200,685,1,0,19-06-2025,,,,544
1075838,159410,2222,4.40028E+12,3192,278,3193,974,1,0,19-06-2025,,,,544
1075841,158874,12222,2.20028E+12,3205,291,3252,683,1,0,19-06-2025,,,,544
1075859,153812,2222,2.20028E+12,3205,291,3252,698,1,0,19-06-2025,,,,544
1075921,154948,2222,4.40028E+12,3205,291,3252,696,1,0,19-06-2025,,,,544
1075941,157102,9992,2.20028E+12,3192,278,3193,700,1,0,19-06-2025,,,,544
1075944,162267,2222,2.20028E+12,3205,291,3252,684,1,0,19-06-2025,,,,544
885359,155097,2222,2.20025E+12,3194,280,3200,692,1,0,25-12-2024,,,,544
885366,150350,2222,4.40025E+12,3208,294,3264,681,1,0,25-12-2024,,,,544
885414,158692,2222,2.20025E+12,3197,283,3215,682,1,0,26-12-2024,,,,544
885503,151721,2222,2.20025E+12,3207,293,3259,687,1,0,26-12-2024,,,,544
885574,152893,2222,4.40025E+12,3208,294,3264,703,1,0,26-12-2024,,,,544
885947,159545,2222,2.20025E+12,3208,294,3264,703,1,0,26-12-2024,,,,544
886131,161449,2222,2.20025E+12,3194,280,3200,696,1,0,26-12-2024,,,,544
886475,153058,2222,2.20025E+12,3199,285,3221,684,1,0,26-12-2024,,,,544
887632,147777,2222,4.40025E+12,3205,291,3252,700,1,0,26-12-2024,,,,544
957272,158088,1944,pay_Plfat5SMGJ85Hx,3205,291,3252,686,1,0,20-01-2025,,,,544
957381,150149,4444,pay_PlkPXE0FYVV3IU,3212,298,3276,708,1,0,20-01-2025,,,,544
957383,147777,2222,pay_Plke2WE1MtHy7V,3205,291,3252,700,1,0,20-01-2025,,,,544
724426,154185,2222,4.40023E+12,3212,298,3276,705,1,0,09-11-2024,,,,544
724427,154185,2222,2.20023E+12,3212,298,3276,705,1,0,09-11-2024,,,,544
724454,161094,2222,2.20023E+12,3205,291,3252,697,1,0,09-11-2024,,,,544
724467,153263,2222,2.20023E+12,3194,280,3200,695,1,0,10-11-2024,,,,544
724470,159397,2222,4.40023E+12,3212,298,3276,701,1,0,10-11-2024,,,,544
724534,155610,2222,2.20023E+12,3194,280,3200,700,1,0,10-11-2024,,,,544
724540,151834,5000,2.20023E+12,3205,291,3252,691,1,0,10-11-2024,,,,544
724544,155485,2222,4.40023E+12,3194,280,3200,681,1,0,10-11-2024,,,,544
724552,162516,2222,2.20023E+12,3208,294,3264,683,1,0,10-11-2024,,,,544
724574,159890,2222,2.20023E+12,3208,294,3264,711,1,0,10-11-2024,,,,544
724629,154017,2222,4.40023E+12,3213,299,3279,689,1,0,10-11-2024,,,,544
724684,154167,2222,2.20023E+12,3206,292,3257,684,1,0,10-11-2024,,,,544
724699,148340,2222,2.20023E+12,3212,298,3276,685,1,0,10-11-2024,,,,544
724712,158572,2222,4.40023E+12,3199,285,3221,688,1,0,10-11-2024,,,,544
724723,156332,2222,2.20023E+12,3206,292,3257,690,1,0,10-11-2024,,,,544
724731,150262,2222,2.20023E+12,3206,292,3257,683,1,0,10-11-2024,,,,544
724803,150198,2222,2.20023E+12,3207,293,3259,686,1,0,10-11-2024,,,,544
724842,157000,2222,4.40023E+12,3205,291,3252,684,1,0,10-11-2024,,,,544
724847,150498,2222,2.20023E+12,3208,294,3264,683,1,0,10-11-2024,,,,544
724893,158797,2222,4.40023E+12,3208,294,3264,692,1,0,10-11-2024,,,,544
724923,147772,2222,4.40023E+12,3208,294,3264,697,1,0,10-11-2024,,,,544
724929,158229,2222,2.20023E+12,3205,291,3252,695,1,0,10-11-2024,,,,544
724953,160826,2222,4.40023E+12,3192,278,3193,684,1,0,10-11-2024,,,,544
724976,159772,2222,2.20023E+12,3208,294,3264,692,1,0,10-11-2024,,,,544
724983,161112,2222,2.20023E+12,3194,280,3200,681,1,0,10-11-2024,,,,544
724997,160451,2222,2.20023E+12,3205,291,3252,689,1,0,10-11-2024,,,,544
725002,154728,2222,2.20023E+12,3208,294,3264,684,1,0,10-11-2024,,,,544
725020,160158,2222,4.40023E+12,3212,298,3276,688,1,0,10-11-2024,,,,544
725024,160751,2222,2.20023E+12,3205,291,3252,697,1,0,10-11-2024,,,,544
725055,153438,2222,2.20023E+12,3206,292,3257,692,1,0,10-11-2024,,,,544
725072,162137,2222,4.40023E+12,3208,294,3264,681,1,0,10-11-2024,,,,544
725074,147647,2222,4.40023E+12,3208,294,3264,697,1,0,10-11-2024,,,,544
725077,149712,2222,2.20023E+12,3208,294,3264,681,1,0,10-11-2024,,,,544
725090,151977,2222,2.20023E+12,3205,291,3252,694,1,0,10-11-2024,,,,544
725116,158622,2222,4.40023E+12,3199,285,3221,701,1,0,10-11-2024,,,,544
725132,157143,2222,4.40023E+12,3208,294,3264,691,1,0,10-11-2024,,,,544
725188,148015,2222,2.20023E+12,3205,291,3252,683,1,0,10-11-2024,,,,544
1101940,157000,2222,4.40028E+12,3205,291,3252,684,1,0,07-08-2025,,,,544
1101941,148501,2222,2.20028E+12,3208,294,3264,705,1,0,07-08-2025,,,,544
1101950,159572,2222,4.40028E+12,3208,294,3264,710,1,0,07-08-2025,,,,544
1102002,153488,1944,2.20028E+12,3197,283,3215,682,1,0,07-08-2025,,,,544
1102139,147633,5000,4.40028E+12,3202,288,3238,710,1,0,07-08-2025,,,,544
1102180,158254,2222,2.20028E+12,3212,298,3276,688,1,0,08-08-2025,,,,544
1102186,154017,2222,2.20028E+12,3213,299,3279,689,1,0,08-08-2025,,,,544
1102292,150816,2222,4.40028E+12,3208,294,3264,692,1,0,08-08-2025,,,,544
1102351,153095,2222,4.40028E+12,3213,299,3279,690,1,0,08-08-2025,,,,544
1102356,152920,2222,2.20028E+12,3212,298,3276,684,1,0,08-08-2025,,,,544
1102443,160315,2222,2.20028E+12,3205,291,3252,699,1,0,08-08-2025,,,,544
1102448,160033,10000,2.20028E+12,3194,280,3200,690,1,0,08-08-2025,,,,544
1102451,160033,10000,2.20028E+12,3194,280,3200,690,1,0,08-08-2025,,,,544
1102454,160033,5000,4.40028E+12,3194,280,3200,690,1,0,08-08-2025,,,,544
1102496,153624,5000,2.20028E+12,3202,288,3238,682,1,0,08-08-2025,,,,544
1102534,159329,2222,4.40028E+12,3212,298,3276,774,1,0,08-08-2025,,,,544
1102641,155828,2222,2.20028E+12,3208,294,3264,697,1,0,08-08-2025,,,,544
1102646,154667,2222,4.40028E+12,3192,278,3193,944,1,0,08-08-2025,,,,544
1102792,156939,2222,4.40028E+12,3208,294,3264,709,1,0,08-08-2025,,,,544
1102835,153881,2222,2.20028E+12,3202,288,3238,702,1,0,08-08-2025,,,,544
1102881,150291,2222,2.20028E+12,3205,291,3252,690,1,0,08-08-2025,,,,544
1102974,157393,2222,2.20028E+12,3205,291,3252,683,1,0,09-08-2025,,,,544
1102991,160451,2222,4.40028E+12,3205,291,3252,689,1,0,09-08-2025,,,,544
1103064,161376,2222,4.40028E+12,3206,292,3257,684,1,0,09-08-2025,,,,544
1103068,159890,2222,2.20028E+12,3208,294,3264,711,1,0,09-08-2025,,,,544
1103082,150698,2222,2.20028E+12,3212,298,3276,709,1,0,09-08-2025,,,,544
1103089,154678,2222,2.20028E+12,3212,298,3276,898,1,0,09-08-2025,,,,544
1103128,158954,2222,2.20028E+12,3208,294,3264,697,1,0,09-08-2025,,,,544
1103163,160201,2222,4.40028E+12,3205,291,3252,683,1,0,09-08-2025,,,,544
1103202,161512,2222,4.40028E+12,3205,291,3252,683,1,0,09-08-2025,,,,544
1103276,150366,2222,2.20028E+12,3205,291,3252,689,1,0,09-08-2025,,,,544
1103313,151945,2222,2.20028E+12,3205,291,3252,688,1,0,09-08-2025,,,,544
1103384,153263,2222,4.40028E+12,3194,280,3200,695,1,0,10-08-2025,,,,544
1103385,149480,2222,2.20028E+12,3212,298,3276,684,1,0,10-08-2025,,,,544
1103397,162580,2222,2.20028E+12,3208,294,3264,695,1,0,10-08-2025,,,,544
1103418,147690,2222,2.20028E+12,3206,292,3257,696,1,0,10-08-2025,,,,544
1103426,151766,5000,4.40028E+12,3205,291,3252,684,1,0,10-08-2025,,,,544
1103499,147901,2222,2.20028E+12,3199,285,3221,690,1,0,10-08-2025,,,,544
1086375,154728,2222,4.40028E+12,3208,294,3264,684,1,0,10-07-2025,,,,544
1086399,152756,2222,4.40028E+12,3212,298,3276,709,1,0,10-07-2025,,,,544
1086433,154753,2222,4.40028E+12,3208,294,3264,697,1,0,10-07-2025,,,,544
1086468,147901,2222,4.40028E+12,3199,285,3221,690,1,0,10-07-2025,,,,544
1086520,154535,2222,4.40028E+12,3194,280,3200,1047,1,0,10-07-2025,,,,544
980598,157680,2222,pay_PrtJ9IF4TEePIa,3199,285,3221,685,1,0,05-02-2025,,,,544
980997,150241,2222,pay_Prv0Vdq7vxUSuC,3212,298,3276,684,1,0,05-02-2025,,,,544
981774,161909,9000,pay_Prw25aUnqCWTx6,3202,288,3238,683,1,0,05-02-2025,,,,544
982004,160052,2222,pay_PrwmeNjm0FFiIk,3213,299,3279,696,1,0,05-02-2025,,,,544
982008,160052,2222,pay_PrwrOTorozrmIr,3213,299,3279,696,1,0,05-02-2025,,,,544
982010,160052,2222,pay_Prwu6CYOF0gZFv,3213,299,3279,696,1,0,05-02-2025,,,,544
982019,160052,2222,pay_PrwzD9bCVhVmsU,3213,299,3279,696,1,0,05-02-2025,,,,544
982083,154470,2222,pay_PrxgkCVCDbE3Hv,3212,298,3276,898,1,0,05-02-2025,,,,544
982121,150258,2222,pay_Pry7mpfMytMeUd,3208,294,3264,698,1,0,05-02-2025,,,,544
982290,153534,4444,pay_PrycdzcplvjrYm,3192,278,3193,682,1,0,05-02-2025,,,,544
982349,155423,2222,pay_Przq0vmbAfwZR8,3197,283,3215,694,1,0,05-02-2025,,,,544
982429,150794,2222,pay_Ps1fp4UUopfS35,3208,294,3264,710,1,0,05-02-2025,,,,544
982583,155823,2222,pay_PsFkTmspL8zwOU,3208,294,3264,692,1,0,06-02-2025,,,,544
982619,150126,2222,pay_PsHSJz2tvaQbpE,3212,298,3276,709,1,0,06-02-2025,,,,544
983286,161641,2222,pay_PsIZCSCtkjhach,3205,291,3252,702,1,0,06-02-2025,,,,544
983305,157648,2222,pay_PsIuyYWMk21djC,3206,292,3257,695,1,0,06-02-2025,,,,544
984833,152851,2222,pay_PsKVbJHyuAcF2o,3208,294,3264,690,1,0,06-02-2025,,,,544
984852,159303,4444,pay_PsKn6KramGfhkb,3199,285,3221,699,1,0,06-02-2025,,,,544
984875,150977,2222,pay_PsL6IMKbpFrLr8,3212,298,3276,685,1,0,06-02-2025,,,,544
984918,150996,2222,pay_PsLjmArtASRH7t,3208,294,3264,710,1,0,06-02-2025,,,,544
985089,156729,2222,pay_PsMAj9IeKzuK92,3208,294,3264,698,1,0,06-02-2025,,,,544
985095,156729,2222,pay_PsMGnr2ag37VbM,3208,294,3264,698,1,0,06-02-2025,,,,544
985141,148722,2222,pay_PsN8wgnOvcXedh,3206,292,3257,697,1,0,06-02-2025,,,,544
985270,153385,1667,pay_PsOYpPYa5znTlZ,3194,280,3200,683,1,0,06-02-2025,,,,544
985271,150609,4444,pay_PsOem5DC4TNVIX,3208,294,3264,683,1,0,06-02-2025,,,,544
985277,158835,2222,pay_PsOt7c6tAKciP6,3202,288,3238,710,1,0,06-02-2025,,,,544
985369,149777,4444,pay_PsPgy8GpV5nLoh,3205,291,3252,702,1,0,06-02-2025,,,,544
985536,159201,2222,pay_PsOtr4aUc5AZ4F,3213,299,3279,688,1,0,07-02-2025,,,,544
985540,154704,2222,pay_PsOCRJ2AG3sDfb,3205,291,3252,686,1,0,07-02-2025,,,,544
656812,156042,2222,2.20022E+12,3205,291,3252,681,1,0,16-10-2024,,,,544
659208,157395,3000,2.20022E+12,3205,291,3252,701,1,0,16-10-2024,,,,544
915662,154436,2222,2.20025E+12,3208,294,3264,700,1,0,06-01-2025,,,,544
915676,161907,2222,2.20025E+12,3205,291,3252,700,1,0,06-01-2025,,,,544
915695,162509,2222,2.20025E+12,3206,292,3257,692,1,0,06-01-2025,,,,544
915705,150877,2222,2.20025E+12,3205,291,3252,690,1,0,06-01-2025,,,,544
915712,150877,2222,4.40025E+12,3205,291,3252,690,1,0,06-01-2025,,,,544
915740,151830,2222,2.20025E+12,3212,298,3276,693,1,0,06-01-2025,,,,544
915774,149960,2222,4.40025E+12,3197,283,3215,681,1,0,07-01-2025,,,,544
915903,161458,2222,2.20025E+12,3212,298,3276,710,1,0,07-01-2025,,,,544
916211,155525,2222,4.40025E+12,3208,294,3264,683,1,0,07-01-2025,,,,544
916360,157680,2222,2.20025E+12,3199,285,3221,685,1,0,07-01-2025,,,,544
916982,155442,2222,2.20025E+12,3194,280,3200,696,1,0,07-01-2025,,,,544
916999,156910,4444,4.40025E+12,3207,293,3259,695,1,0,07-01-2025,,,,544
917133,157297,3000,2.20025E+12,3197,283,3215,681,1,0,07-01-2025,,,,544
917658,158333,5000,2.20025E+12,3194,280,3200,683,1,0,07-01-2025,,,,544
917862,157010,2222,4.40025E+12,3205,291,3252,688,1,0,07-01-2025,,,,544
917912,152934,2222,4.40025E+12,3202,288,3238,699,1,0,07-01-2025,,,,544
918000,156944,2222,2.20025E+12,3205,291,3252,690,1,0,07-01-2025,,,,544
1141507,156876,2222,4.40029E+12,3194,280,3200,684,1,0,27-10-2025,,,,544
1141609,157982,2222,4.40029E+12,3205,291,3252,683,1,0,27-10-2025,,,,544
1141763,158029,2222,2.20029E+12,3194,280,3200,698,1,0,27-10-2025,,,,544
1141764,158029,2222,4.40029E+12,3194,280,3200,698,1,0,27-10-2025,,,,544
1141781,157563,2222,2.20029E+12,3205,291,3252,685,1,0,27-10-2025,,,,544
1141899,160105,10000,4.40029E+12,3194,280,3200,702,1,0,28-10-2025,,,,544
1141951,161892,2222,4.40029E+12,3213,299,3279,693,1,0,28-10-2025,,,,544
1142080,157514,2222,4.40029E+12,3206,292,3257,682,1,0,28-10-2025,,,,544
1142081,150777,2222,2.20029E+12,3205,291,3252,702,1,0,28-10-2025,,,,544
1142082,150777,2222,4.40029E+12,3205,291,3252,702,1,0,28-10-2025,,,,544
618035,162445,2222,2.20022E+12,3208,294,3264,703,1,0,15-10-2024,,,,544
618773,162428,2222,2.20022E+12,3208,294,3264,693,1,0,15-10-2024,,,,544
618808,148303,2222,2.20022E+12,3208,294,3264,681,1,0,15-10-2024,,,,544
619252,158131,2222,4.40022E+12,3206,292,3257,681,1,0,15-10-2024,,,,544
620518,157931,2222,4.40022E+12,3208,294,3264,696,1,0,15-10-2024,,,,544
620658,154270,2222,4.40022E+12,3212,298,3276,681,1,0,15-10-2024,,,,544
621384,156276,2222,4.40022E+12,3200,286,3230,681,1,0,15-10-2024,,,,544
621386,156291,2222,4.40022E+12,3208,294,3264,689,1,0,15-10-2024,,,,544
621450,155423,2222,2.20022E+12,3197,283,3215,694,1,0,15-10-2024,,,,544
621452,152851,2222,4.40022E+12,3208,294,3264,690,1,0,15-10-2024,,,,544
621474,153485,2222,4.40022E+12,3213,299,3279,690,1,0,15-10-2024,,,,544
621548,157880,2222,4.40022E+12,3194,280,3200,682,1,0,15-10-2024,,,,544
621572,160339,2222,2.20022E+12,3205,291,3252,690,1,0,15-10-2024,,,,544
621615,159552,2222,2.20022E+12,3202,288,3238,685,1,0,15-10-2024,,,,544
621623,158601,2222,4.40022E+12,3202,288,3238,703,1,0,15-10-2024,,,,544
621632,154523,2222,2.20022E+12,3194,280,3200,682,1,0,15-10-2024,,,,544
621646,162511,2222,2.20022E+12,3197,283,3215,683,1,0,15-10-2024,,,,544
621714,156929,2222,4.40022E+12,3194,280,3200,688,1,0,15-10-2024,,,,544
1023636,150877,2222,2.20026E+12,3205,291,3252,690,1,0,13-03-2025,,,,544
1051983,157014,2222,3.30027E+12,3205,291,3252,701,1,0,06-05-2025,,,,544
1051995,155335,2222,3.30027E+12,3205,291,3252,683,1,0,06-05-2025,,,,544
1052019,159222,2222,3.30027E+12,3194,280,3200,696,1,0,06-05-2025,,,,544
1052044,151166,2222,3.30027E+12,3205,291,3252,690,1,0,06-05-2025,,,,544
1052050,151734,2222,3.30027E+12,3213,299,3279,692,1,0,06-05-2025,,,,544
1052064,153056,2222,5.50027E+12,3205,291,3252,698,1,0,06-05-2025,,,,544
1052072,155346,2222,3.30027E+12,3212,298,3276,684,1,0,06-05-2025,,,,544
1052097,151134,4450,5.50027E+12,3205,291,3252,698,1,0,06-05-2025,,,,544
1052121,162655,2222,3.30027E+12,3202,288,3238,691,1,0,07-05-2025,,,,544
1052215,157532,2222,3.30027E+12,3200,286,3229,682,1,0,07-05-2025,,,,544
1052217,149987,2222,5.50027E+12,3208,294,3264,692,1,0,07-05-2025,,,,544
1052273,148769,2222,3.30027E+12,3208,294,3264,681,1,0,07-05-2025,,,,544
1052553,151920,2500,5.50027E+12,3194,280,3200,696,1,0,07-05-2025,,,,544
1052557,162337,2222,5.50027E+12,3208,294,3264,686,1,0,07-05-2025,,,,544
1052655,156664,2222,5.50027E+12,3199,285,3221,691,1,0,07-05-2025,,,,544
1052670,153767,2222,5.50027E+12,3208,294,3264,685,1,0,07-05-2025,,,,544
1052692,155435,4000,3.30027E+12,3205,291,3252,692,1,0,07-05-2025,,,,544
1052727,155596,2222,5.50027E+12,3199,285,3221,691,1,0,07-05-2025,,,,544
1101956,148769,2222,2.20028E+12,3208,294,3264,681,1,0,07-08-2025,,,,544
1101962,152002,2222,2.20028E+12,3208,294,3264,691,1,0,07-08-2025,,,,544
1102011,155196,2222,2.20028E+12,3213,299,3279,691,1,0,07-08-2025,,,,544
1102044,158879,2222,4.40028E+12,3212,298,3276,710,1,0,07-08-2025,,,,544
1102049,160401,2222,4.40028E+12,3194,280,3200,686,1,0,07-08-2025,,,,544
1102134,150248,2222,2.20028E+12,3192,278,3193,935,1,0,07-08-2025,,,,544
1102151,158136,2222,4.40028E+12,3208,294,3264,698,1,0,07-08-2025,,,,544
1102162,159297,2222,2.20028E+12,3208,294,3264,686,1,0,07-08-2025,,,,544
1102188,154131,2222,4.40028E+12,3194,280,3200,690,1,0,08-08-2025,,,,544
1102243,149569,2222,4.40028E+12,3205,291,3252,689,1,0,08-08-2025,,,,544
1102252,162405,2222,4.40028E+12,3205,291,3252,682,1,0,08-08-2025,,,,544
1102390,147740,2222,4.40028E+12,3208,294,3264,695,1,0,08-08-2025,,,,544
1102698,150523,2222,4.40028E+12,3194,280,3200,1020,1,0,08-08-2025,,,,544
1102743,154692,2222,4.40028E+12,3205,291,3252,684,1,0,08-08-2025,,,,544
1102838,160876,1944,2.20028E+12,3197,283,3215,693,1,0,08-08-2025,,,,544
1102930,160233,2222,2.20028E+12,3205,291,3252,690,1,0,08-08-2025,,,,544
1102936,151516,2222,2.20028E+12,3212,298,3276,706,1,0,08-08-2025,,,,544
1102972,159254,2222,4.40028E+12,3213,299,3279,683,1,0,09-08-2025,,,,544
1102985,149001,2222,4.40028E+12,3205,291,3252,682,1,0,09-08-2025,,,,544
1103059,154803,2222,4.40028E+12,3194,280,3200,687,1,0,09-08-2025,,,,544
1103098,159115,2222,4.40028E+12,3202,288,3238,691,1,0,09-08-2025,,,,544
1103125,151884,2222,4.40028E+12,3205,291,3252,695,1,0,09-08-2025,,,,544
1103148,161451,2222,4.40028E+12,3205,291,3252,700,1,0,09-08-2025,,,,544
1103251,153056,2222,4.40028E+12,3205,291,3252,698,1,0,09-08-2025,,,,544
1103303,148819,2222,4.40028E+12,3202,288,3238,689,1,0,09-08-2025,,,,544
1103307,156646,2222,2.20028E+12,3205,291,3252,688,1,0,09-08-2025,,,,544
1103340,162337,2222,4.40028E+12,3208,294,3264,686,1,0,09-08-2025,,,,544
1103382,147926,2222,2.20028E+12,3200,286,3230,690,1,0,10-08-2025,,,,544
1103386,154424,2222,4.40028E+12,3205,291,3252,684,1,0,10-08-2025,,,,544
1103548,157368,2222,4.40028E+12,3200,286,3229,682,1,0,10-08-2025,,,,544
1103575,160894,2222,4.40028E+12,3208,294,3264,684,1,0,10-08-2025,,,,544
1103669,153599,2222,2.20028E+12,3208,294,3264,683,1,0,10-08-2025,,,,544
1103672,153406,2222,4.40028E+12,3205,291,3252,688,1,0,10-08-2025,,,,544
1103731,160415,2222,2.20028E+12,3208,294,3264,700,1,0,10-08-2025,,,,544
1103735,155764,2222,2.20028E+12,3194,280,3200,696,1,0,10-08-2025,,,,544
1103764,162641,2222,4.40028E+12,3194,280,3200,701,1,0,10-08-2025,,,,544
1103778,155346,2222,4.40028E+12,3212,298,3276,684,1,0,10-08-2025,,,,544
1103863,156232,2222,2.20028E+12,3205,291,3252,684,1,0,10-08-2025,,,,544
1103880,156989,2222,4.40028E+12,3205,291,3252,682,1,0,10-08-2025,,,,544
1103919,160026,2222,4.40028E+12,3205,291,3252,702,1,0,10-08-2025,,,,544
1103966,151148,2222,2.20028E+12,3205,291,3252,684,1,0,10-08-2025,,,,544
1103981,158461,2222,4.40028E+12,3208,294,3264,685,1,0,10-08-2025,,,,544
1103994,154392,2222,2.20028E+12,3212,298,3276,689,1,0,10-08-2025,,,,544
1104000,148065,2222,2.20028E+12,3207,293,3259,692,1,0,10-08-2025,,,,544
1104015,153767,2222,2.20028E+12,3208,294,3264,685,1,0,10-08-2025,,,,544
1104020,155803,2222,4.40028E+12,3208,294,3264,683,1,0,10-08-2025,,,,544
1104036,147965,2222,2.20028E+12,3208,294,3264,691,1,0,10-08-2025,,,,544
1104056,148358,2222,4.40028E+12,3207,293,3259,686,1,0,10-08-2025,,,,544
1104066,157950,2222,4.40028E+12,3208,294,3264,690,1,0,10-08-2025,,,,544
842557,157986,2222,2.20024E+12,3205,291,3252,701,1,0,09-12-2024,,,,544
842560,155964,2222,2.20024E+12,3205,291,3252,684,1,0,09-12-2024,,,,544
842597,148887,2222,2.20024E+12,3205,291,3252,694,1,0,09-12-2024,,,,544
842654,154803,2222,2.20024E+12,3194,280,3200,687,1,0,09-12-2024,,,,544
842781,150598,2222,4.40024E+12,3202,288,3238,688,1,0,09-12-2024,,,,544
842813,151416,2222,4.40024E+12,3205,291,3252,698,1,0,10-12-2024,,,,544
842848,155010,2222,4.40024E+12,3206,292,3257,685,1,0,10-12-2024,,,,544
842856,149569,2222,4.40024E+12,3205,291,3252,689,1,0,10-12-2024,,,,544
842921,157950,2222,4.40024E+12,3208,294,3264,690,1,0,10-12-2024,,,,544
842931,149151,2222,4.40024E+12,3205,291,3252,682,1,0,10-12-2024,,,,544
842969,153781,2222,4.40024E+12,3208,294,3264,704,1,0,10-12-2024,,,,544
843466,162641,2222,2.20024E+12,3194,280,3200,701,1,0,10-12-2024,,,,544
843856,157911,2222,4.40024E+12,3192,278,3193,905,1,0,10-12-2024,,,,544
1053787,148625,2222,5.50027E+12,3194,280,3200,690,1,0,09-05-2025,,,,544
1053808,157190,2222,4.40027E+12,3208,294,3264,692,1,0,09-05-2025,,,,544
1053893,154816,2222,4.40027E+12,3213,299,3279,699,1,0,09-05-2025,,,,544
1053935,151106,2222,4.40027E+12,3200,286,3229,682,1,0,09-05-2025,,,,544
1053970,161795,2222,2.20027E+12,3208,294,3264,691,1,0,09-05-2025,,,,544
1053981,158928,2222,4.40027E+12,3208,294,3264,711,1,0,09-05-2025,,,,544
1054035,148425,2222,2.20027E+12,3206,292,3257,682,1,0,09-05-2025,,,,544
1054100,156015,2222,4.40027E+12,3208,294,3264,683,1,0,09-05-2025,,,,544
1054109,150897,2222,4.40027E+12,3194,280,3200,697,1,0,09-05-2025,,,,544
1054120,157926,2222,4.40027E+12,3208,294,3264,685,1,0,09-05-2025,,,,544
1054151,161000,2222,4.40027E+12,3208,294,3264,687,1,0,09-05-2025,,,,544
1054164,161495,2222,2.20027E+12,3208,294,3264,697,1,0,09-05-2025,,,,544
1054201,152110,2500,4.40027E+12,3192,278,3193,689,1,0,09-05-2025,,,,544
1054224,153975,2222,4.40027E+12,3206,292,3257,682,1,0,09-05-2025,,,,544
1054235,148166,2222,2.20027E+12,3213,299,3279,682,1,0,09-05-2025,,,,544
1054308,147523,2222,2.20027E+12,3208,294,3264,698,1,0,09-05-2025,,,,544
1054344,154777,2222,4.40027E+12,3208,294,3264,687,1,0,09-05-2025,,,,544
1054349,155111,2222,2.20027E+12,3192,278,3193,692,1,0,09-05-2025,,,,544
1054621,148093,2222,4.40027E+12,3205,291,3252,700,1,0,09-05-2025,,,,544
1054652,147825,2222,2.20027E+12,3194,280,3200,700,1,0,09-05-2025,,,,544
1054687,149093,2222,4.40027E+12,3208,294,3264,687,1,0,09-05-2025,,,,544
1054709,159532,6666,4.40027E+12,3207,293,3259,693,1,0,09-05-2025,,,,544
1054808,156647,2222,2.20027E+12,3212,298,3276,697,1,0,10-05-2025,,,,544
1054817,151240,4444,4.40027E+12,3206,292,3257,686,1,0,10-05-2025,,,,544
1054853,151335,2222,2.20027E+12,3208,294,3264,684,1,0,10-05-2025,,,,544
