AssetId,AssetName,AssetSize,Unit,BranchId,DistrictId,CityId,SectorId,IsActive,IsDeleted,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy,CompanyId
158573,RW27.28.26PII_E-392,30,Sq. Yards,3205,291,3252,691,1,0,,1,,,544
160246,KN32_229,30,Sq. Yards,3197,283,3215,695,1,0,,1,,,544
160314,RW27.28.26PII_E-311,30,Sq. Yards,3205,291,3252,688,1,0,,1,,,544
160745,PW21_646,30,Sq. Yards,3212,298,3276,696,1,0,,1,,,544
160963,JR6_E-120,30,Sq. Yards,3206,292,3257,681,1,0,,1,,,544
161849,SD8_E-85,30,Sq. Yards,3200,286,3230,688,1,0,,1,,,544
147712,JG23_1199,30,Sq. Yards,3194,280,3200,694,1,0,,1,,,544
148448,PW21_678,30,Sq. Yards,3212,298,3276,684,1,0,,1,,,544
149097,RW27.28.26PII_E-846,30,Sq. Yards,3205,291,3252,693,1,0,,1,,,544
149666,SSPIII20_E-244,30,Sq. Yards,3202,288,3238,702,1,0,,1,,,544
149815,GO16_E-97,30,Sq. Yards,3199,285,3221,702,1,0,,1,,,544
149934,PW21_309,30,Sq. Yards,3212,298,3276,693,1,0,,1,,,544
150501,RK5_E-150,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
151841,RW27.28.26PII_E-803,30,Sq. Yards,3205,291,3252,688,1,0,,1,,,544
152206,MG9.10.3_E-362,30,Sq. Yards,3207,293,3259,693,1,0,,1,,,544
154013,SD8_E-195,30,Sq. Yards,3200,286,3230,686,1,0,,1,,,544
154613,RW27.28.26PII_E-1071,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
155718,RK5_E-250,30,Sq. Yards,3205,291,3252,702,1,0,,1,,,544
155731,JG23_1247,30,Sq. Yards,3194,280,3200,691,1,0,,1,,,544
155950,PW21_1023,30,Sq. Yards,3212,298,3276,708,1,0,,1,,,544
156086,JG22.2_E-658,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
156586,JG23_1754,30,Sq. Yards,3194,280,3200,693,1,0,,1,,,544
157272,JG22.1_E-10,30,Sq. Yards,3194,280,3200,687,1,0,,1,,,544
157957,RW18.1_E-133,30,Sq. Yards,3208,294,3264,709,1,0,,1,,,544
158389,PW21_736,30,Sq. Yards,3212,298,3276,689,1,0,,1,,,544
158643,PW21_437,30,Sq. Yards,3212,298,3276,774,1,0,,1,,,544
158876,KN32_195,30,Sq. Yards,3197,283,3215,694,1,0,,1,,,544
159326,JG23_602,30,Sq. Yards,3194,280,3200,696,1,0,,1,,,544
159344,RW18.2-3763,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
159576,RW27.28.26PII_E-337,30,Sq. Yards,3205,291,3252,700,1,0,,1,,,544
160061,JG23_2241,30,Sq. Yards,3194,280,3200,688,1,0,,1,,,544
160430,SSPIII20_E-288,30,Sq. Yards,3202,288,3238,702,1,0,,1,,,544
160629,RW27.28.26PII_E-22,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
160715,FD9_E-174,30,Sq. Yards,3201,287,3233,693,1,0,,1,,,544
161598,RK5_E-109,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
162402,RW18.2-3120,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
162469,JG22.2_E-147,30,Sq. Yards,3194,280,3200,696,1,0,,1,,,544
148012,RK21.2_E-603,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
148294,JG23_1769,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
148497,JG23_782,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
149033,JG23_853,30,Sq. Yards,3194,280,3200,692,1,0,,1,,,544
149783,GO13.14_250,30,Sq. Yards,3199,285,3221,703,1,0,,1,,,544
150437,RW18.2-2497,30,Sq. Yards,3208,294,3264,685,1,0,,1,,,544
152591,JG22.1_E-117,30,Sq. Yards,3194,280,3200,682,1,0,,1,,,544
153710,JG22.2_E-686,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
153813,PW21_880,30,Sq. Yards,3212,298,3276,697,1,0,,1,,,544
153978,PW21_18,30,Sq. Yards,3212,298,3276,684,1,0,,1,,,544
154378,JAJ_E-3,30,Sq. Yards,3200,286,3229,689,1,0,,1,,,544
154428,GO13.14_60,30,Sq. Yards,3199,285,3221,684,1,0,,1,,,544
154528,JG23_2057,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
155531,JG22.2_E-415,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
155549,SSPIII20_E-322,30,Sq. Yards,3202,288,3238,691,1,0,,1,,,544
155785,JG23_1232,30,Sq. Yards,3194,280,3200,686,1,0,,1,,,544
156203,RW27.28.26PII_E-961,30,Sq. Yards,3205,291,3252,700,1,0,,1,,,544
156436,RW27.28.26PII_E-744,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
156635,RW18.2-2937,30,Sq. Yards,3208,294,3264,691,1,0,,1,,,544
156835,KN32_63,30,Sq. Yards,3197,283,3215,686,1,0,,1,,,544
157454,RW27.28.26PII_E-1053,30,Sq. Yards,3205,291,3252,695,1,0,,1,,,544
158390,JG24.2_E-103,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
158875,JR6_E-227,30,Sq. Yards,3206,292,3257,693,1,0,,1,,,544
159761,CD9_E-36,30,Sq. Yards,3213,299,3279,682,1,0,,1,,,544
159811,RW27.28.26PII_E-1110,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
162034,SSPIII20_E-331,30,Sq. Yards,3202,288,3238,688,1,0,,1,,,544
147512,JG23_419,30,Sq. Yards,3194,280,3200,689,1,0,,1,,,544
157760,JR6_E-251,30,Sq. Yards,3206,292,3257,681,1,0,,1,,,544
158319,RW18.2-3816,30,Sq. Yards,3208,294,3264,692,1,0,,1,,,544
158853,JG22.2_E-559,30,Sq. Yards,3194,280,3200,691,1,0,,1,,,544
159598,RW18.2-2045,30,Sq. Yards,3208,294,3264,702,1,0,,1,,,544
160066,RK21.2_E-333,30,Sq. Yards,3205,291,3252,691,1,0,,1,,,544
160568,PJ28.1_E-99,30,Sq. Yards,3192,278,3193,700,1,0,,1,,,544
160727,CD9_E-85,30,Sq. Yards,3213,299,3279,690,1,0,,1,,,544
160893,JG23_695,30,Sq. Yards,3194,280,3200,691,1,0,,1,,,544
161663,JR9PII_E-45,30,Sq. Yards,3206,292,3257,691,1,0,,1,,,544
161895,PJ28.1_E-16,30,Sq. Yards,3192,278,3193,944,1,0,,1,,,544
162440,PW21_840,30,Sq. Yards,3212,298,3276,705,1,0,,1,,,544
162606,PW21_962,30,Sq. Yards,3212,298,3276,682,1,0,,1,,,544
147578,JG23_1858,30,Sq. Yards,3194,280,3200,701,1,0,,1,,,544
147996,PWAP_E-112,30,Sq. Yards,3212,298,3276,688,1,0,,1,,,544
148314,SSPIII20_E-732,30,Sq. Yards,3202,288,3238,863,1,0,,1,,,544
149132,KN32_12,30,Sq. Yards,3197,283,3215,696,1,0,,1,,,544
149299,SD8_E-155,30,Sq. Yards,3200,286,3230,682,1,0,,1,,,544
150000,RW27.28.26PII_E-1450,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
151540,PW21_38,30,Sq. Yards,3212,298,3276,696,1,0,,1,,,544
152308,RW18.2-3691,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
152508,JG23_1539,30,Sq. Yards,3194,280,3200,692,1,0,,1,,,544
152525,CD1B_E-80,30,Sq. Yards,3213,299,3279,681,1,0,,1,,,544
152943,JG23_2014,30,Sq. Yards,3194,280,3200,1055,1,0,,1,,,544
152958,JG23_1103,30,Sq. Yards,3194,280,3200,690,1,0,,1,,,544
153494,RW18.2-2508,30,Sq. Yards,3208,294,3264,704,1,0,,1,,,544
154698,JG23_1088,30,Sq. Yards,3194,280,3200,693,1,0,,1,,,544
154848,PW21_5,30,Sq. Yards,3212,298,3276,704,1,0,,1,,,544
154997,JG22.1_E-130,30,Sq. Yards,3194,280,3200,702,1,0,,1,,,544
155398,RW36A_E-304,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
155447,RW27.28.26PII_E-1726,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
155584,PWAP_E-425,30,Sq. Yards,3212,298,3276,685,1,0,,1,,,544
155783,JG23_2067,30,Sq. Yards,3194,280,3200,702,1,0,,1,,,544
156102,RW18.2-2541,30,Sq. Yards,3208,294,3264,689,1,0,,1,,,544
156284,RK21.2_E-5,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
156670,JG23_375,30,Sq. Yards,3194,280,3200,684,1,0,,1,,,544
157573,SSPIII20_E-405,30,Sq. Yards,3202,288,3238,683,1,0,,1,,,544
158155,JG23_2271,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
158223,JG23_1614,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
158273,JG22.2_E-416,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
159159,RW18.2-2848,30,Sq. Yards,3208,294,3264,696,1,0,,1,,,544
162635,PWAP_E-275,30,Sq. Yards,3212,298,3276,706,1,0,,1,,,544
147901,GO13.14_268,30,Sq. Yards,3199,285,3221,690,1,0,,1,,,544
148083,RK5_E-45,30,Sq. Yards,3205,291,3252,696,1,0,,1,,,544
148115,JR9_E-65,30,Sq. Yards,3206,292,3257,686,1,0,,1,,,544
148126,RW18.2-3667,30,Sq. Yards,3208,294,3264,683,1,0,,1,,,544
148365,JG23_714,30,Sq. Yards,3194,280,3200,700,1,0,,1,,,544
149712,RW19.1_E-28,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
150087,JG22.2_E-211,30,Sq. Yards,3194,280,3200,690,1,0,,1,,,544
151209,JG22.1_E-14,30,Sq. Yards,3194,280,3200,688,1,0,,1,,,544
151766,RK5_E-285,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
151859,JG23_328,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
152620,GO16_E-4,30,Sq. Yards,3199,285,3221,690,1,0,,1,,,544
152677,RW27.28.26PII_E-83,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
153513,JG23_2043,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
153881,SSPIII20_E-452,30,Sq. Yards,3202,288,3238,702,1,0,,1,,,544
154217,PWAP_E-140,30,Sq. Yards,3212,298,3276,688,1,0,,1,,,544
154667,PJ28.3_E-72,30,Sq. Yards,3192,278,3193,944,1,0,,1,,,544
155103,RW27.28.26PII_E-444,30,Sq. Yards,3205,291,3252,701,1,0,,1,,,544
155689,RW18.2-2647,30,Sq. Yards,3208,294,3264,685,1,0,,1,,,544
157025,PWAP_E-134,30,Sq. Yards,3212,298,3276,921,1,0,,1,,,544
158997,RW18.2-2516,30,Sq. Yards,3208,294,3264,684,1,0,,1,,,544
159372,JG22.1_E-46,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
159922,RW27.28.26PII_E-1478,30,Sq. Yards,3205,291,3252,698,1,0,,1,,,544
161001,CD9_E-9,30,Sq. Yards,3213,299,3279,699,1,0,,1,,,544
161269,JG23_1189,30,Sq. Yards,3194,280,3200,696,1,0,,1,,,544
152140,PJ28.2_E-75,30,Sq. Yards,3192,278,3193,944,1,0,,1,,,544
153176,SSPIII20_E-551,30,Sq. Yards,3202,288,3238,711,1,0,,1,,,544
153325,JG22.2_E-371,30,Sq. Yards,3194,280,3200,686,1,0,,1,,,544
154380,PW21_153,30,Sq. Yards,3212,298,3276,708,1,0,,1,,,544
154679,RW18.2-2236,30,Sq. Yards,3208,294,3264,688,1,0,,1,,,544
154916,PWAP_E-48,30,Sq. Yards,3212,298,3276,709,1,0,,1,,,544
155965,MG9.10.3_E-43,30,Sq. Yards,3207,293,3259,691,1,0,,1,,,544
156169,RK21.2_E-634,30,Sq. Yards,3205,291,3252,692,1,0,,1,,,544
156852,SSPIII20_E-829,30,Sq. Yards,3202,288,3238,703,1,0,,1,,,544
157105,JAJ_E-105,30,Sq. Yards,3200,286,3229,682,1,0,,1,,,544
157120,RW19.1_E-60,30,Sq. Yards,3208,294,3264,700,1,0,,1,,,544
157405,MG9.10.3_E-238,30,Sq. Yards,3207,293,3259,690,1,0,,1,,,544
157455,JG22.2_E-251,30,Sq. Yards,3194,280,3200,685,1,0,,1,,,544
157988,SSPIII20_E-741,30,Sq. Yards,3202,288,3238,701,1,0,,1,,,544
158288,RW18.2-2947,30,Sq. Yards,3208,294,3264,687,1,0,,1,,,544
158841,JG22.2_E-649,30,Sq. Yards,3194,280,3200,692,1,0,,1,,,544
159460,RW27.28.26PII_E-43,30,Sq. Yards,3205,291,3252,696,1,0,,1,,,544
159492,RW18.2-2304,30,Sq. Yards,3208,294,3264,711,1,0,,1,,,544
159510,RW18.2-2501,30,Sq. Yards,3208,294,3264,682,1,0,,1,,,544
159759,SSPIII20_E-552,30,Sq. Yards,3202,288,3238,766,1,0,,1,,,544
160949,RW27.28.26PII_E-159,30,Sq. Yards,3205,291,3252,681,1,0,,1,,,544
161314,SSPIII20_E-128,30,Sq. Yards,3202,288,3238,693,1,0,,1,,,544
161918,CD1B_E-89,30,Sq. Yards,3213,299,3279,681,1,0,,1,,,544
162353,JG23_1269,30,Sq. Yards,3194,280,3200,682,1,0,,1,,,544
147584,JG23_1652,30,Sq. Yards,3194,280,3200,686,1,0,,1,,,544
148188,PJ28.3_E-80,30,Sq. Yards,3192,278,3193,706,1,0,,1,,,544
148239,JG24.2_E-111,30,Sq. Yards,3194,280,3200,699,1,0,,1,,,544
148337,SSPIII20_E-759,30,Sq. Yards,3202,288,3238,694,1,0,,1,,,544
148756,PWAP_E-27,30,Sq. Yards,3212,298,3276,704,1,0,,1,,,544
150209,GO16_E-195,30,Sq. Yards,3199,285,3221,681,1,0,,1,,,544
150228,RK5_E-334,30,Sq. Yards,3205,291,3252,702,1,0,,1,,,544
151881,FD9_E-74,30,Sq. Yards,3201,287,3233,693,1,0,,1,,,544
153168,JG22.2_E-390,30,Sq. Yards,3194,280,3200,693,1,0,,1,,,544
153868,PW21_855,30,Sq. Yards,3212,298,3276,688,1,0,,1,,,544
153985,JG22.2_E-122,30,Sq. Yards,3194,280,3200,684,1,0,,1,,,544
154872,PJ28.1_E-205,30,Sq. Yards,3192,278,3193,689,1,0,,1,,,544
155540,SSPIII20_E-803,30,Sq. Yards,3202,288,3238,705,1,0,,1,,,544
157063,JR6_E-263,30,Sq. Yards,3206,292,3257,692,1,0,,1,,,544
157495,JG23_525,30,Sq. Yards,3194,280,3200,696,1,0,,1,,,544
159186,RW27.28.26PII_E-1275,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
159333,JG23_667,30,Sq. Yards,3194,280,3200,689,1,0,,1,,,544
159550,KN32_146,30,Sq. Yards,3197,283,3215,694,1,0,,1,,,544
159769,RW18.2-2765,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
160169,JG23_1094,30,Sq. Yards,3194,280,3200,684,1,0,,1,,,544
161054,PW21_99,30,Sq. Yards,3212,298,3276,696,1,0,,1,,,544
147524,PW21_653,30,Sq. Yards,3212,298,3276,705,1,0,,1,,,544
150332,RK5_E-352,30,Sq. Yards,3205,291,3252,700,1,0,,1,,,544
150471,RW36A_E-26,30,Sq. Yards,3205,291,3252,681,1,0,,1,,,544
151032,SSPIII20_E-477,30,Sq. Yards,3202,288,3238,701,1,0,,1,,,544
152597,PW21_151,30,Sq. Yards,3212,298,3276,685,1,0,,1,,,544
154015,JG23_1286,30,Sq. Yards,3194,280,3200,699,1,0,,1,,,544
154594,GO16_E-9,30,Sq. Yards,3199,285,3221,703,1,0,,1,,,544
154608,KN32_109,30,Sq. Yards,3197,283,3215,681,1,0,,1,,,544
154726,SSPIII20_E-401,30,Sq. Yards,3202,288,3238,707,1,0,,1,,,544
154958,RW27.28.26PII_E-155,30,Sq. Yards,3205,291,3252,688,1,0,,1,,,544
154976,RW27.28.26PII_E-422,30,Sq. Yards,3205,291,3252,685,1,0,,1,,,544
155294,SSPIII20_E-250,30,Sq. Yards,3202,288,3238,705,1,0,,1,,,544
155455,RW18.2-2897,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
155594,PW21_42,30,Sq. Yards,3212,298,3276,701,1,0,,1,,,544
156187,JG23_866,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
156198,RW27.28.26PII_E-997,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
156280,RK21.2_E-121,30,Sq. Yards,3205,291,3252,693,1,0,,1,,,544
156416,JG22.2_E-143,30,Sq. Yards,3194,280,3200,682,1,0,,1,,,544
157223,JR9PII_E-10,30,Sq. Yards,3206,292,3257,696,1,0,,1,,,544
161910,MG9.10.3_E-209,30,Sq. Yards,3207,293,3259,686,1,0,,1,,,544
161959,JG23_1121,30,Sq. Yards,3194,280,3200,702,1,0,,1,,,544
148000,RW27.28.26PII_E-407,30,Sq. Yards,3205,291,3252,699,1,0,,1,,,544
148100,CD9_E-55,30,Sq. Yards,3213,299,3279,692,1,0,,1,,,544
148157,SSPIII20_E-48,30,Sq. Yards,3202,288,3238,682,1,0,,1,,,544
148159,PJ28.3_E-169,30,Sq. Yards,3192,278,3193,935,1,0,,1,,,544
148459,CD1B_E-66,30,Sq. Yards,3213,299,3279,733,1,0,,1,,,544
148727,PW21_810,30,Sq. Yards,3212,298,3276,688,1,0,,1,,,544
148970,RW36A_E-204,30,Sq. Yards,3205,291,3252,681,1,0,,1,,,544
149602,JG23_1953,30,Sq. Yards,3194,280,3200,701,1,0,,1,,,544
149670,RW18.1_E-33,30,Sq. Yards,3208,294,3264,708,1,0,,1,,,544
150265,RW27.28.26PII_E-1498,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
150976,SSPIII20_E-828,30,Sq. Yards,3202,288,3238,707,1,0,,1,,,544
151342,PW21_513,30,Sq. Yards,3212,298,3276,708,1,0,,1,,,544
153246,JG22.2_E-320,30,Sq. Yards,3194,280,3200,689,1,0,,1,,,544
153705,RW27.28.26PII_E-730,30,Sq. Yards,3205,291,3252,685,1,0,,1,,,544
153805,MG9.10.3_E-145,30,Sq. Yards,3207,293,3259,685,1,0,,1,,,544
154039,JG22.1_E-11,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
154850,RW18.2-3263,30,Sq. Yards,3208,294,3264,707,1,0,,1,,,544
155152,MG9.10.3_E-199,30,Sq. Yards,3207,293,3259,693,1,0,,1,,,544
155209,FD9_E-129,30,Sq. Yards,3201,287,3233,696,1,0,,1,,,544
155254,RW27.28.26PII_E-1670,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
155881,JG22.2_E-684,30,Sq. Yards,3194,280,3200,688,1,0,,1,,,544
157960,SSPIII20_E-435,30,Sq. Yards,3202,288,3238,692,1,0,,1,,,544
159798,CD9_E-465,30,Sq. Yards,3213,299,3279,690,1,0,,1,,,544
160457,RW18.1_E-44,30,Sq. Yards,3208,294,3264,707,1,0,,1,,,544
160825,SD8_E-194,30,Sq. Yards,3200,286,3230,688,1,0,,1,,,544
161127,JG23_844,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
161193,JG23_1742,30,Sq. Yards,3194,280,3200,696,1,0,,1,,,544
161204,JG24.1_E-39,30,Sq. Yards,3194,280,3200,701,1,0,,1,,,544
161268,RW18.2-3173,30,Sq. Yards,3208,294,3264,699,1,0,,1,,,544
161604,GO16_E-163,30,Sq. Yards,3199,285,3221,696,1,0,,1,,,544
147478,PW21_105,30,Sq. Yards,3212,298,3276,696,1,0,,1,,,544
147509,RW18.2-2745,30,Sq. Yards,3208,294,3264,703,1,0,,1,,,544
148078,JG23_1152,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
149099,JR9PII_E-3,30,Sq. Yards,3206,292,3257,683,1,0,,1,,,544
149381,JG23_2264,30,Sq. Yards,3194,280,3200,699,1,0,,1,,,544
149599,RW18.2-3433,30,Sq. Yards,3208,294,3264,685,1,0,,1,,,544
150336,PW21_88,30,Sq. Yards,3212,298,3276,768,1,0,,1,,,544
151086,KN32_338,30,Sq. Yards,3197,283,3215,700,1,0,,1,,,544
151940,FD9_E-184,30,Sq. Yards,3201,287,3233,691,1,0,,1,,,544
152439,SD8_E-210,30,Sq. Yards,3200,286,3230,697,1,0,,1,,,544
153344,JR6_E-41,30,Sq. Yards,3206,292,3257,693,1,0,,1,,,544
154829,CD1B_E-31,30,Sq. Yards,3213,299,3279,689,1,0,,1,,,544
155048,RW27.28.26PII_E-1697,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
156437,GO16_E-158,30,Sq. Yards,3199,285,3221,696,1,0,,1,,,544
159478,PW21_1092,30,Sq. Yards,3212,298,3276,688,1,0,,1,,,544
160428,RK21.2_E-225,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
160695,RW18.2-2598,30,Sq. Yards,3208,294,3264,685,1,0,,1,,,544
160964,PW21_805,30,Sq. Yards,3212,298,3276,709,1,0,,1,,,544
161096,RW27.28.26PII_E-1327,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
161450,PWAP_E-38,30,Sq. Yards,3212,298,3276,697,1,0,,1,,,544
161767,RW18.2-2436,30,Sq. Yards,3208,294,3264,706,1,0,,1,,,544
161768,JR6_E-199,30,Sq. Yards,3206,292,3257,690,1,0,,1,,,544
162082,JR9PII_E-296,30,Sq. Yards,3206,292,3257,691,1,0,,1,,,544
147586,JG22.1_E-104,30,Sq. Yards,3194,280,3200,699,1,0,,1,,,544
147701,PW21_344,30,Sq. Yards,3212,298,3276,699,1,0,,1,,,544
148086,FD9_E-118,30,Sq. Yards,3201,287,3233,702,1,0,,1,,,544
149777,RK5_E-66,30,Sq. Yards,3205,291,3252,702,1,0,,1,,,544
150128,CD9_E-260,30,Sq. Yards,3213,299,3279,688,1,0,,1,,,544
150443,RK21.2_E-576,30,Sq. Yards,3205,291,3252,691,1,0,,1,,,544
151398,CD1B_E-167,30,Sq. Yards,3213,299,3279,689,1,0,,1,,,544
151830,PW21_405,30,Sq. Yards,3212,298,3276,693,1,0,,1,,,544
152498,JG22.2_E-53,30,Sq. Yards,3194,280,3200,689,1,0,,1,,,544
152783,JG22.2_E-425,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
148420,JR6_E-305,30,Sq. Yards,3206,292,3257,691,1,0,,1,,,544
149926,RW27.28.26PII_E-323,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
150462,RW27.28.26PII_E-60,30,Sq. Yards,3205,291,3252,701,1,0,,1,,,544
151364,PWAP_E-176,30,Sq. Yards,3212,298,3276,707,1,0,,1,,,544
151730,RW27.28.26PII_E-66,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
152183,PJ28.3_E-211,30,Sq. Yards,3192,278,3193,704,1,0,,1,,,544
152415,JG23_867,30,Sq. Yards,3194,280,3200,684,1,0,,1,,,544
153719,RW36A_E-140,30,Sq. Yards,3205,291,3252,695,1,0,,1,,,544
153770,JR9PII_E-40,30,Sq. Yards,3206,292,3257,683,1,0,,1,,,544
155238,JG23_1448,30,Sq. Yards,3194,280,3200,690,1,0,,1,,,544
155944,RW18.2-3054,30,Sq. Yards,3208,294,3264,698,1,0,,1,,,544
156125,RW27.28.26PII_E-119,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
156444,RW19.1_E-21,30,Sq. Yards,3208,294,3264,683,1,0,,1,,,544
156829,JG23_974,30,Sq. Yards,3194,280,3200,694,1,0,,1,,,544
158516,RK21.2_E-474,30,Sq. Yards,3205,291,3252,695,1,0,,1,,,544
159016,JG22.2_E-179,30,Sq. Yards,3194,280,3200,697,1,0,,1,,,544
160001,SD8_E-104,30,Sq. Yards,3200,286,3230,683,1,0,,1,,,544
160937,RK5_E-216,30,Sq. Yards,3205,291,3252,702,1,0,,1,,,544
161122,JR6_E-447,30,Sq. Yards,3206,292,3257,686,1,0,,1,,,544
161675,CD1B_E-78,30,Sq. Yards,3213,299,3279,692,1,0,,1,,,544
161826,RW27.28.26PII_E-429,30,Sq. Yards,3205,291,3252,689,1,0,,1,,,544
147464,PW21_125,30,Sq. Yards,3212,298,3276,708,1,0,,1,,,544
147625,SD8_E-82,30,Sq. Yards,3200,286,3230,694,1,0,,1,,,544
147730,JG23_1607,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
148032,PW21_396,30,Sq. Yards,3212,298,3276,691,1,0,,1,,,544
148200,RW27.28.26PII_E-884,30,Sq. Yards,3205,291,3252,685,1,0,,1,,,544
148468,RW27.28.26PII_E-1349,30,Sq. Yards,3205,291,3252,701,1,0,,1,,,544
149034,RW27.28.26PII_E-1544,30,Sq. Yards,3205,291,3252,698,1,0,,1,,,544
149940,PJ28.3_E-140,30,Sq. Yards,3192,278,3193,700,1,0,,1,,,544
150799,RW18.2-2630,30,Sq. Yards,3208,294,3264,685,1,0,,1,,,544
150833,CD1B_E-136,30,Sq. Yards,3213,299,3279,701,1,0,,1,,,544
151265,CD9_E-460,30,Sq. Yards,3213,299,3279,699,1,0,,1,,,544
151869,KN32_356,30,Sq. Yards,3197,283,3215,975,1,0,,1,,,544
153214,RW36A_E-288,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
153575,RW18.2-2448,30,Sq. Yards,3208,294,3264,690,1,0,,1,,,544
154809,RW18.2-2255,30,Sq. Yards,3208,294,3264,705,1,0,,1,,,544
155445,PWAP_E-324,30,Sq. Yards,3212,298,3276,707,1,0,,1,,,544
156581,MG9.10.3_E-361,30,Sq. Yards,3207,293,3259,689,1,0,,1,,,544
147599,JG23_991,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
147906,PWAP_E-320,30,Sq. Yards,3212,298,3276,692,1,0,,1,,,544
148635,JG22.2_E-56,30,Sq. Yards,3194,280,3200,699,1,0,,1,,,544
149253,RW18.2-3717,30,Sq. Yards,3208,294,3264,704,1,0,,1,,,544
149260,JG22.2_E-93,30,Sq. Yards,3194,280,3200,697,1,0,,1,,,544
150146,JG22.1_E-42,30,Sq. Yards,3194,280,3200,682,1,0,,1,,,544
151668,RW18.1_E-103,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
153515,PWAP_E-501,30,Sq. Yards,3212,298,3276,687,1,0,,1,,,544
153608,RW18.2-2435,30,Sq. Yards,3208,294,3264,683,1,0,,1,,,544
154626,PW21_549,30,Sq. Yards,3212,298,3276,704,1,0,,1,,,544
154676,MG9.10.3_E-242,30,Sq. Yards,3207,293,3259,689,1,0,,1,,,544
156173,PWAP_E-480,30,Sq. Yards,3212,298,3276,685,1,0,,1,,,544
157777,PW21_559,30,Sq. Yards,3212,298,3276,701,1,0,,1,,,544
160724,SD8_E-200,30,Sq. Yards,3200,286,3230,684,1,0,,1,,,544
161035,RW27.28.26PII_E-135,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
161203,GO16_E-234,30,Sq. Yards,3199,285,3221,699,1,0,,1,,,544
161460,JG22.2_E-584,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
161471,GO13.14_98,30,Sq. Yards,3199,285,3221,688,1,0,,1,,,544
161521,SSPIII20_E-258,30,Sq. Yards,3202,288,3238,691,1,0,,1,,,544
162614,PWAP_E-39,30,Sq. Yards,3212,298,3276,939,1,0,,1,,,544
147685,JG23_1265,30,Sq. Yards,3194,280,3200,1045,1,0,,1,,,544
147853,SD8_E-193,30,Sq. Yards,3200,286,3230,692,1,0,,1,,,544
147985,SSPIII20_E-646,30,Sq. Yards,3202,288,3238,692,1,0,,1,,,544
149274,RW18.2-2533,30,Sq. Yards,3208,294,3264,683,1,0,,1,,,544
149591,JG23_1709,30,Sq. Yards,3194,280,3200,692,1,0,,1,,,544
